2	2	1	0	0	32	240	1	3	1	1	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	2	4	4	2	4	4	2	4	4	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	23	759	3	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	2	4	4	2	4	4	1	4	4	3	3	3	3	3	3	3	3	4	1	1	1	1	1	1	1
2	2	1	0	0	17	721	3	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	1	4	4	4	4	4	1	4	4	3	3	3	3	3	3	4	1	4	1	1	1	1	1	1	1
2	2	1	0	0	17	712	3	15	2	0	2	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	1	4	4	2	4	4	1	4	4	3	3	3	3	3	3	4	3	4	1	1	1	1	1	1	1
2	2	1	0	0	17	721	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	3	2	4	4	2	4	4	2	4	4	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	31	110	1	14	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	3	4	3	4	3	4	3	4	1	4	4	2	4	4	1	4	4	2	4	4	1	4	4	3	3	3	3	4	3	4	3	4	1	1	1	1	1	1	1
1	2	1	0	0	13	636	4	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	2	4	4	1	4	4	1	3	4	3	3	4	3	4	3	3	4	4	1	1	1	1	1	1	1
1	2	1	0	0	18	672	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	1	4	4	1	4	4	1	4	4	3	3	4	3	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	34	456	4	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	1	4	4	1	4	4	1	4	4	3	3	4	3	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	33	332	1	2	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	3	4	1	4	4	1	3	4	1	4	4	3	3	4	3	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	31	132	2	15	2	0	3	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	3	4	4	4	4	4	4	3	4	1	4	4	1	3	4	1	4	4	1	4	4	1	4	4	3	3	4	3	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	17	722	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	1	4	4	1	4	4	1	4	4	3	3	4	4	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	23	759	1	3	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	3	3	3	4	4	4	4	4	4	1	4	4	1	4	4	2	4	4	1	4	4	1	4	4	3	3	4	4	4	4	3	4	4	1	1	1	1	1	1	1
2	2	1	0	0	17	721	1	2	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	4	4	4	4	3	4	4	2	4	4	2	4	3	4	4	3	3	3	3	3	3	3	3	3	2	3	3	2	4	3	2	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	32	242	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	4	3	4	4	4	2	4	4	2	4	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	3	2	3	3	2	4	3	2	4	3	2	3	3	3	3	3	3	4	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	15	662	1	3	1	1	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	3	4	4	4	4	3	4	4	2	4	4	2	4	3	3	3	3	2	3	2	4	2	4	3	4	2	3	3	1	3	3	2	4	3	1	3	3	2	3	3	3	3	3	3	3	4	3	4	3	1	1	1	1	1	1	1
2	2	1	0	0	33	327	1	15	1	1	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	3	4	3	4	4	4	4	4	2	4	3	2	3	3	3	3	3	4	4	3	3	3	3	3	4	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	2	2	2	2	0	0	1	1	1	1	1
1	2	1	0	0	32	254	3	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	4	3	3	4	4	4	3	4	4	1	4	4	2	4	3	3	3	3	3	3	3	4	3	3	3	4	2	4	4	2	4	3	2	4	3	2	4	3	2	3	3	3	3	4	3	3	3	3	3	3	1	1	1	1	1	1	1
1	2	1	0	0	32	271	2	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	2	3	3	4	3	4	4	3	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	3	2	4	4	1	4	4	2	4	4	1	4	4	3	3	4	3	4	3	4	3	4	1	1	1	1	1	1	1
2	2	1	0	0	33	310	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	1	4	4	2	4	4	1	4	4	1	4	4	3	4	3	3	4	4	3	4	4	1	1	1	1	1	1	1
1	2	1	0	0	13	640	1	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	1	4	4	1	4	3	2	4	4	1	3	4	3	4	4	3	3	4	4	3	4	1	1	1	1	1	1	1
1	2	1	0	0	33	318	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	2	3	1	4	4	1	3	3	2	4	4	3	4	4	3	4	4	4	4	3	1	1	0	1	1	1	1
1	2	1	0	0	35	779	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	1	4	4	2	4	4	2	4	4	2	3	3	3	4	4	3	4	4	3	3	3	1	1	1	1	1	1	1
1	2	1	0	0	31	124	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	2	3	4	1	4	4	1	4	3	1	4	4	3	4	4	4	4	3	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	29	28	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	2	3	4	1	4	4	1	3	4	1	4	4	3	4	4	4	4	3	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	17	721	4	15	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	3	4	4	4	4	4	1	4	4	2	4	4	2	4	4	2	4	4	1	3	4	3	4	4	4	4	3	3	3	4	1	1	1	1	1	1	1
1	2	1	0	0	35	779	1	3	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	4	4	4	1	4	4	1	4	3	3	3	3	3	3	3	3	3	3	3	3	1	4	3	1	4	4	2	4	4	1	4	4	1	3	4	3	4	4	4	4	4	3	4	4	1	1	1	1	1	1	1
2	2	1	0	0	17	722	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	4	4	4	1	4	4	4	4	4	4	3	4	4	2	4	4	2	4	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4	1	4	4	1	4	4	1	4	4	1	4	4	3	4	3	3	3	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	17	712	2	15	1	1	7	4	4	4	4	4	4	4	4	2	4	4	3	4	2	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	3	4	1	4	4	3	4	4	2	4	4	3	3	4	3	3	3	4	2	3	1	1	1	1	1	1	1
2	2	1	0	0	13	640	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	4	3	3	2	3	3	4	4	4	4	4	4	3	2	3	4	2	4	4	4	4	4	3	4	3	4	3	4	3	3	2	4	4	2	4	4	2	4	4	2	3	4	1	3	4	3	3	3	3	3	3	3	3	4	1	1	1	1	1	1	1
1	2	1	0	0	15	662	1	2	1	1	7	4	4	4	4	4	4	4	4	2	4	3	4	4	3	4	4	4	4	4	4	4	4	4	1	4	4	1	4	3	3	3	4	4	4	3	4	4	4	4	4	1	4	4	1	4	4	2	4	4	1	4	4	1	4	4	3	2	4	4	4	4	3	4	4	1	1	1	1	1	1	1
2	2	1	0	0	33	320	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	3	4	4	3	4	4	4	4	4	4	3	4	4	2	4	4	2	4	4	3	3	4	4	4	4	4	4	4	4	4	2	4	4	1	4	4	2	4	4	2	4	4	1	3	4	3	2	3	3	3	4	3	3	4	1	1	1	1	1	1	1
2	2	1	0	0	29	14	4	15	2	0	7	4	4	4	4	4	4	4	4	2	4	3	4	4	3	4	3	4	4	4	4	3	4	4	2	4	4	2	4	4	3	3	4	4	4	4	4	4	4	4	4	1	3	3	3	3	3	1	3	4	2	3	3	1	3	4	3	2	3	3	4	2	4	3	4	1	1	1	1	1	1	1
1	2	1	0	0	34	422	1	5	2	0	7	4	4	4	4	4	4	4	4	2	4	3	4	4	2	4	4	3	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	1	3	3	2	4	1	1	3	4	1	3	4	3	3	4	4	4	4	3	4	4	1	1	1	1	1	1	1
1	2	1	0	0	34	422	3	15	2	0	7	4	4	4	4	4	4	4	4	2	4	3	4	4	1	4	4	3	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	3	4	1	4	4	1	3	4	1	4	4	3	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1
2	2	1	0	0	32	240	1	4	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	4	2	4	4	4	4	4	4	4	4	4	2	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	2	4	4	2	4	4	2	4	4	3	3	3	4	3	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	34	432	1	14	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	4	2	4	3	3	3	3	4	3	3	3	2	3	3	2	4	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	2	3	2	3	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	0	0	1	1	1
2	2	1	0	0	15	660	1	1	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	3	2	4	3	4	4	4	4	4	4	4	2	3	3	2	3	3	3	3	4	4	4	4	4	4	4	4	4	2	3	3	2	3	3	2	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
1	2	1	0	0	31	130	1	2	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	3	2	4	3	4	4	4	4	4	4	4	1	4	4	1	4	3	3	3	4	4	4	4	4	4	4	4	4	2	4	4	2	2	4	1	4	4	2	2	4	1	4	4	3	3	4	4	3	3	4	3	4	1	1	0	0	1	1	1
1	2	1	0	0	17	722	3	15	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	3	2	4	3	4	4	3	4	3	4	4	1	4	4	1	4	4	3	3	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	1	4	4	2	4	3	1	3	4	3	3	4	4	4	3	4	3	4	1	1	1	1	1	1	1
1	2	1	0	0	34	420	1	2	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	3	2	4	3	4	4	3	4	3	4	4	1	3	4	2	4	3	3	3	4	4	4	4	4	4	4	4	4	1	4	4	2	4	4	1	4	3	1	4	3	1	4	4	3	3	4	3	4	3	4	4	4	1	1	1	1	1	1	1
2	2	1	0	0	18	673	1	5	2	0	7	4	4	4	4	4	4	4	4	2	4	3	3	3	2	4	3	3	4	3	4	4	3	3	2	3	3	2	4	3	3	3	3	4	4	4	4	4	4	4	4	2	4	4	1	4	4	1	4	4	1	3	4	1	3	4	3	3	3	3	3	4	4	4	4	1	1	1	1	1	1	1
2	2	1	0	0	31	124	1	3	2	0	7	4	4	4	4	4	4	4	4	2	3	4	3	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	3	4	4	3	4	4	4	4	4	4	4	4	2	4	4	2	4	4	2	4	4	2	4	4	1	4	4	3	3	3	3	3	3	3	3	4	1	1	1	1	1	1	1
2	2	1	0	0	33	318	3	15	2	0	7	4	4	4	4	4	4	4	4	2	3	3	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	4	3	3	4	3	3	4	3	4	4	4	2	4	4	2	3	3	2	4	3	2	4	3	2	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1
2	2	1	0	0	23	759	1	3	2	0	7	4	4	4	4	4	4	4	4	2	3	3	4	4	2	4	3	4	4	3	4	3	4	3	2	4	4	2	4	3	3	3	3	4	3	4	3	4	3	4	4	2	4	3	2	3	4	1	4	3	2	4	4	2	3	4	3	3	3	3	3	3	4	3	3	1	1	1	1	1	1	1
2	2	1	0	0	23	759	1	2	2	0	7	4	4	4	4	4	4	4	4	2	3	3	3	3	2	4	3	4	4	4	4	4	4	4	2	4	4	2	4	4	3	3	4	4	4	4	4	4	4	4	4	2	4	4	4	3	3	1	4	4	2	3	3	1	3	3	3	3	3	3	3	1	4	3	4	1	1	1	1	1	1	1
2	2	1	0	0	17	712	1	2	2	0	7	4	4	4	4	4	4	4	4	2	3	3	3	3	2	4	3	4	4	3	3	3	4	3	2	4	4	3	4	3	3	3	4	4	4	4	4	4	4	4	4	2	4	4	2	4	4	2	4	4	2	4	3	2	3	4	3	3	3	2	3	3	3	3	3	1	1	1	1	1	1	1
1	2	1	0	0	32	271	1	4	2	0	7	4	4	4	4	4	4	4	4	2	3	3	3	3	2	3	3	3	3	3	3	3	4	3	1	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	4	1	4	3	1	4	4	1	3	3	1	3	3	1	3	3	3	3	4	4	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	32	242	1	15	2	0	7	4	4	4	4	4	4	4	4	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	1	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	3	3	1	3	3	2	3	3	2	3	3	3	3	4	4	3	3	4	3	3	1	1	1	1	1	1	1
1	2	1	0	0	29	11	1	2	1	1	7	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	1	4	4	1	4	4	1	4	4	1	4	4	4	1	4	4	4	4	4	4	4	1	1	1	1	1	1	1
1	2	1	0	0	33	326	1	2	2	0	7	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	1	4	4	4	4	4	1	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	1	4	4	2	4	4	1	4	4	1	4	4	4	1	4	4	3	4	3	4	4	1	1	1	1	1	1	1
