id,population,source,level,d_middle,d_high,districtname,districtcode,schoolname,schoolcode,positioncode,grade,gender,d_female,race,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i33,i34,i35,i36,i37,i38,i39,i40,punitive_1,positive_1,sel_1,punitive_2,positive_2,sel_2,punitive_3,positive_3,sel_3,punitive_4,positive_4,sel_4,punitive_5,positive_5,sel_5,i9rev,i14rev,i24rev,i27rev,ii1rev,ii4rev,ii7rev,ii10rev,ii13rev
22R_vxI8tWbPHo4oWDT,1,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,2,15,1,1,7,2,3,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,2,2,3,3,4,3,2,2,2,2,2
22R_3rYyfHebANa2enG,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,15,1,1,3,2,3,3,3,4,4,4,4,2,4,3,4,4,2,4,4,4,2,3,3,3,4,3,2,3,4,2,4,3,3,3,3,3,4,4,4,4,4,4,4,1,3,3,1,3,3,2,3,3,2,3,3,1,3,3,3,3,3,3,4,4,3,3,4
22R_2WJ4PAxT1Yf7s4g,2,2,2,1,0,Colonial,34,McCullough (Calvin R. ) Middle School,476,1,15,2,0,3,2,3,3,3,4,4,3,2,2,4,3,3,3,2,4,3,3,4,3,4,3,3,4,2,4,3,2,4,3,3,3,2,2,2,2,3,2,3,2,4,2,4,3,1,4,3,2,4,3,1,4,2,2,3,3,3,3,3,3,3,4,3,4,3
22R_3lyUaOPOg4wslRP,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,8,2,0,3,2,3,3,3,4,4,3,2,2,4,3,3,3,2,4,3,3,3,3,4,3,3,4,2,3,3,2,4,3,3,3,3,3,3,3,4,4,4,3,4,1,2,3,2,2,2,1,3,4,1,3,3,2,2,3,3,3,3,3,4,3,4,4,3
22R_1kLhW9G56jbClQ9,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,7,1,1,7,2,3,3,3,4,3,4,4,3,4,3,3,3,2,4,3,3,4,3,4,2,4,3,2,3,3,3,3,2,2,3,4,3,3,3,4,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3
22R_277psYJgsOiDoys,2,2,2,1,0,Appoquinimink,29,Redding (Louis L.)Middle School,16,1,6,2,0,7,2,3,3,3,4,3,4,2,3,4,3,3,3,2,4,3,3,3,3,4,3,4,3,2,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,2,3,2,2,3,3,2,3,2,3,3,3
22R_2bOfLha5VNQ1P52,2,2,2,1,0,Capital,13,William Henry Middle School,646,1,5,1,1,3,2,3,3,3,4,3,3,4,2,4,3,3,4,2,4,3,4,4,4,4,3,4,4,2,3,3,2,4,3,3,3,4,3,4,3,4,3,4,3,4,2,3,4,1,3,3,1,3,3,2,3,3,2,3,3,3,3,3,3,3,4,4,3,3
22R_2CvWfqAc61YHmD8,2,2,2,1,0,Appoquinimink,29,Meredith (Everett) Middle School,17,1,7,2,0,7,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,4,4,4,4,3,4,4,2,3,3,2,2,2,2,3,3,2,3,3,1,3,3,2,2,3,3,3,3,3,3,4
22R_2SJFESxhaLRxoOp,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,3,15,2,0,7,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,2,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,3
22R_1fl7Sj6myJvAXPE,3,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,15,1,1,7,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_W3cY6CaomGn1myl,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,3,15,2,0,7,2,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,3,2,3,2,3,3,2,2,3,3,3,2,3,2,2,1,3,2,3,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,4,2,3,2,3
22R_336UUjBUtCltDDf,2,2,2,1,0,Appoquinimink,29,Meredith (Everett) Middle School,17,1,7,2,0,7,2,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,2,3,2,3,3,2,3,3,1,3,3,3,3,3,3,4,3,3,3,4
22R_BFY6AiwPdEcucaB,3,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,15,2,0,7,2,3,3,3,4,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,4,3,2,2,3,4,3,4,3,4,4,4,4,2,4,4,1,4,3,2,3,3,3,4,3,2,3,3,2,2,2,2,3,4,3,2,3
22R_3sgBYOlt1tHwztL,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,1,8,2,0,7,2,3,3,3,4,3,3,2,2,4,3,3,3,2,4,3,3,3,3,4,3,3,3,2,3,3,2,4,3,3,3,3,2,2,2,3,2,3,2,3,1,3,3,2,4,4,2,4,4,2,3,3,1,3,3,3,3,3,3,4,3,3,3,4
22R_33BcRMJo4lQQj6A,2,2,2,1,0,Red Clay,32,Stanton Middle School,282,1,8,2,0,7,2,3,3,3,4,2,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,3,2,3,3,1,3,3,2,3,3,2,3,3,2,3,2,3,4,3
22R_1NrES0oAZ8oumHg,3,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,6,2,0,7,2,3,3,3,4,2,4,1,3,3,2,3,3,3,3,2,4,3,3,3,2,4,3,3,2,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3
22R_plYWLlshMTQcTF7,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,1,15,1,1,7,2,3,3,3,4,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_2bZ9NJXxpPJ2M7g,2,2,2,1,0,Brandywine,31,Springer Middle School,178,1,6,2,0,7,2,3,3,3,4,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_508ZF3RWvUWf6yl,2,2,2,1,0,Delmar,37,Delmar Middle School,733,1,6,2,0,7,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_WcyJqGXrFnGmQff,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,6,2,0,7,2,3,3,3,4,2,3,2,2,3,2,3,3,3,4,2,3,3,3,4,2,3,3,2,3,3,2,3,2,2,2,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3
22R_1Nt6AQAhr697Jil,2,2,2,1,0,Seaford,23,Seaford Middle School,764,1,6,1,1,7,2,3,3,3,4,2,3,1,3,3,2,2,2,3,3,2,4,3,2,3,2,3,3,2,2,2,3,3,2,2,2,3,2,3,2,3,2,3,2,1,3,2,3,3,2,3,3,2,3,3,2,3,2,2,3,2,2,3,2,2,2,2,2,3
22R_3nw1EIjcCsRPMzb,3,2,2,1,0,Seaford,23,Seaford Middle School,764,1,6,1,1,7,2,3,3,3,4,1,3,2,3,3,2,2,2,3,4,2,3,1,2,4,2,3,3,3,2,2,3,3,2,2,2,4,1,3,1,3,1,3,1,1,3,3,3,3,2,3,3,3,3,3,2,3,1,2,3,2,2,2,2,2,2,2,2,4
22R_0c9bzmb63Mq9PPj,3,2,2,1,0,Seaford,23,Seaford Middle School,764,1,7,1,1,7,2,3,3,3,3,4,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,3,3,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,2,3,2,3,2,3
22R_2BlDXGvjiL8l1z3,1,2,2,1,0,Capital,13,William Henry Middle School,646,1,6,2,0,3,2,3,3,3,3,3,4,4,2,4,3,3,3,2,3,3,4,3,3,3,3,4,3,1,3,3,2,3,3,3,3,4,2,4,2,4,3,4,4,3,1,3,3,1,3,3,1,3,4,1,2,3,1,3,4,3,3,4,3,4,4,4,4,4
22R_2uPbLRYAvCRXQl2,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,6,1,1,7,2,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,1,2,3,2,3,3,3,3,3
22R_RsJDmoh8kyTcfKx,2,2,2,1,0,Milford,18,Milford Central Academy,675,1,8,2,0,7,2,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3
22R_21i9EhxkyIRCLY4,2,2,2,1,0,Capital,13,William Henry Middle School,646,1,5,2,0,7,2,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_2aftsYCk2eykkZa,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,7,2,0,2,2,3,3,3,3,3,4,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3,2,2,3,2,3,3,3,3,4,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3
22R_3qksEKy9HSNY76M,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,1,8,2,0,7,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,2,3
22R_1oFLjtJrvdPkyVR,3,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,8,1,1,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2
22R_11cNSx4GvfQB3AU,3,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,2,3
22R_0c7uDBq7wTHuAKZ,3,2,2,1,0,Christina,33,Gauger Cobbs Middle School,372,1,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3
22R_0CBWjA9uA8fY8xz,2,2,2,1,0,Red Clay,32,duPont (H.B.) Middle School,276,1,7,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_b9P6VkCURLOol9f,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,3,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,2,3,2,3,3,2,2,3,2,3,2,2,3,3,2,2,3,2,3,3,3,3,3
22R_3es32cczudYzcMJ,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,2,15,1,1,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,4,3,2,2,3,2,2,3,2,2,3,3,3,3
22R_821h1vlLQzA5La5,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,3,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2
22R_82K1glgj0IXhKmN,2,2,2,1,0,Red Clay,32,duPont (H.B.) Middle School,276,1,15,2,0,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3
22R_3nCXGLP3jWsCxih,2,2,2,1,0,Delmar,37,Delmar Middle School,733,4,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,3,2,3,2,3,2,3
22R_3fqp7aKpe0z60Ar,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,7,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,3,1,3,2,1,2,3,2,2,3,2,3,3,3,4,4
22R_1cXJf4W00ItXrxr,2,2,2,1,0,Colonial,34,Bedford (Gunning) Middle School,470,1,6,2,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,3
22R_25zlB89shnW6eq4,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,1,15,2,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_2ym9lJDzcKLMs0Y,2,2,2,1,0,Appoquinimink,29,Meredith (Everett) Middle School,17,3,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,2,3,2,3,2,3
22R_3JD85M0laMICGu5,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,1,7,2,0,9999,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,3
22R_1isyTyLqRFu6tC1,2,2,2,1,0,Christina,33,Kirk (George V.) Middle School,374,1,7,2,0,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3
22R_2dTnFEVyIdRuvaH,2,2,2,1,0,Colonial,34,McCullough (Calvin R. ) Middle School,476,3,15,2,0,7,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,3,3,3,3,3,2,3,2,2,2,3,3,3,3,2,2,2,2
22R_25F8P46CalPJGXN,2,2,2,1,0,Laurel,16,Laurel Intermediate Middle School,782,1,15,2,0,7,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_XnUSWuur1dUvOg1,2,2,2,1,0,Brandywine,31,Talley Middle School,180,1,8,2,0,7,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,3
22R_2y9MNXGHEFoN2ZW,2,2,2,1,0,Appoquinimink,29,Waters (Alfred G.) Middle School,23,1,8,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,4,2,4,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,3,2
22R_Bt98tbSDKM7Jk41,2,2,2,1,0,Laurel,16,Laurel Intermediate Middle School,782,1,7,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,4,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,2,3,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3
22R_2ZBKh9lDpPskp00,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,2,7,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,4,3,3,4,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,3,4,3,2,2,3,3,4,2,3,2,3,3,3,3,3,3,3,1,3,1,3
22R_bIXFGfqgunHXYVr,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,8,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,3,2,3,2,3,2,3,2,4,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3
22R_2WZQImzSCGfZOzE,2,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,7,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,2,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3
22R_1IRkftdKWEgpufa,2,2,2,1,0,Cape Henlopen,17,Mariner Middle School,720,1,6,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3
22R_w188pYY9NnPBVv3,2,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,7,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,4,4
22R_1pGAyE56Pvanht3,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,3,8,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_25XBsXKThpLhRO5,2,2,2,1,0,Colonial,34,McCullough (Calvin R. ) Middle School,476,1,7,2,0,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_1f0Eujh06gUSn2v,2,2,2,1,0,Brandywine,31,duPont (Pierre S.) Middle School,170,1,6,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3
22R_3RyBEGEmDikwD6k,2,2,2,1,0,Cape Henlopen,17,Mariner Middle School,720,1,7,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2
22R_3OqrO5Dm3aZYgzt,2,2,2,1,0,Christina,33,Shue Medill Middle School,376,1,6,1,1,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,3,3
22R_ufdKokUPrgOVIkN,1,2,2,1,0,Red Clay,32,Stanton Middle School,282,3,15,2,0,6,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,4,3,3,2,3,3,3
22R_9NRlu2kh0fxSoRr,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,1,8,2,0,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,3,2,3,2,3,3,2,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,2,3,3
22R_Wk4hKcyUkL56sDL,2,2,2,1,0,Woodbridge,35,Woodbridge Middle School,775,1,15,1,1,7,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2
22R_3CuGZMMaZmwZkGZ,1,2,2,1,0,Red Clay,32,Skyline Middle School,280,4,15,1,1,7,2,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,4,1,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,4,2,3,3,2,3,3,2,3,2,2,3,3,2,2,3,3,3,4,3,3,3,3,3,3
22R_2w0sZp5UcI4nzCs,3,2,2,1,0,Appoquinimink,29,Redding (Louis L.)Middle School,16,1,6,2,0,7,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3,3,3,3,3
22R_1kTeqQXtdjfdoBq,2,2,2,1,0,Capital,13,William Henry Middle School,646,1,6,2,0,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_RFCKpzD8giGXTJ7,2,2,2,1,0,Appoquinimink,29,Redding (Louis L.)Middle School,16,1,8,2,0,7,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_3oZT4lebWjMaDZh,2,2,2,1,0,Brandywine,31,Talley Middle School,180,1,15,2,0,7,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,2,3,3,3
22R_6Gv1vl5nrMaVIY1,3,2,2,1,0,Lake Forest,15,Chipman (W.T.) Middle School,664,1,15,2,0,7,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,2
22R_BS6JSLeIuYjMj9D,3,2,2,1,0,Cape Henlopen,17,Mariner Middle School,720,1,15,2,0,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3,2,3
22R_129VLQmpznTFnTG,2,2,2,1,0,Capital,13,Central Middle School,644,1,7,2,0,5,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3
22R_2CePSBizsszmlfQ,2,2,2,1,0,Red Clay,32,duPont (Alexis I.) Middle School,274,1,15,2,0,7,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3
22R_2VI2vOX6emQ8XLw,2,2,2,1,0,Colonial,34,Read (George) Middle School,474,1,7,2,0,7,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
