11347	199402	0.0808	2	6	.	.	33.7716	.	0.5	0.25	11	.	1	1	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	3	2	1	2	3	3	3	3	0	2	2	3	3	2	3	2	1	2
11348	199403	-0.6901	1	8	2	3	39.6311	46.4761	2	1.5	2	2	1	1	4	4	4	2	2	2	3	2	2	2	0	1	1	3	4	4	3	2	3	2	2	2	3	.	1	3	1	1	1	3	1	1	4
11349	199410	0.1757	2	5	3	.	37.7521	40.6313	3.5	2	10	2	2	3	2	3	3	3	3	3	3	3	3	3	0	2	3	2	3	2	3	3	3	3	1	2	1	0	1	2	1	4	1	2	1	1	2
11350	199503	0.7478	2	8	4	2	51.4055	64.2959	3.5	3.5	8	6	3	3	2	3	2	3	3	3	3	3	3	3	0	2	1	3	4	2	2	3	3	2	3	3	4	0	2	1	3	3	1	2	1	1	2
11351	199500	.	1	.	.	.	.	50.6284	1.5	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11352	199505	0.2901	2	8	.	.	46.557	45.8809	2.5	2.5	8	.	1	1	4	4	2	2	2	3	2	2	4	3	0	1	1	2	3	2	2	2	3	2	2	3	2	0	1	1	1	3	1	2	2	1	3
11353	199510	0.449	1	8	4	5	54.4568	.	3.5	3.5	8	6	3	3	3	4	4	3	1	2	3	2	4	2	0	2	3	2	3	3	3	3	2	4	3	4	3	0	1	1	2	4	1	1	1	1	1
11355	199509	0.5584	2	8	5	5	47.6714	54.8019	2.5	3	8	11	2	2	3	3	3	3	3	3	3	3	4	4	0	3	3	4	4	3	3	3	3	3	4	4	4	0	1	1	1	3	1	1	1	1	1
11356	199508	0.3293	2	4	.	.	70.0324	63.9612	1.5	2	11	.	4	4	3	3	3	3	3	3	3	3	2	3	0	2	2	3	3	3	2	2	2	2	4	4	4	0	2	2	2	3	1	3	1	1	2
11357	199502	0.0733	2	8	3	3	53.7741	32.1391	3	2.5	7	6	3	2	3	3	4	3	2	3	3	3	4	4	1	3	3	3	4	4	3	3	3	3	4	4	4	1	1	1	1	4	1	2	2	2	2
11358	199504	-1.0862	2	8	2	.	47.9925	44.8868	2.5	3	10	10	2	2	4	4	3	3	1	3	3	3	3	2	0	1	2	2	4	3	2	1	3	2	2	3	2	0	2	2	1	3	2	3	4	1	2
11359	199508	-0.4052	1	8	3	2	34.0944	40.2056	3	2.5	8	6	4	4	4	4	4	4	3	3	4	4	4	4	0	1	2	4	4	4	2	2	3	2	1	1	1	0	1	1	1	4	1	2	2	2	2
11360	199503	1.4423	2	8	5	5	67.4708	65.777	4	4	8	8	3	3	3	3	3	3	2	3	3	2	3	2	1	2	2	3	3	3	3	2	3	3	3	3	3	0	2	2	2	3	2	2	1	1	1
11361	199409	-0.0552	1	8	2	4	64.2642	64.8395	3	3	4	6	2	2	3	4	3	3	3	3	3	3	3	2	0	2	2	2	3	2	2	3	3	3	3	3	2	0	1	1	2	3	2	3	1	1	2
11362	199408	0.0275	1	6	2	2	42.7269	48.6256	2	1.5	10	4	1	1	3	3	3	4	4	4	4	3	2	2	0	3	2	3	3	3	3	3	3	3	.	.	.	0	1	1	1	1	2	3	2	2	2
11364	199505	0.8313	2	8	4	2	57.1537	51.4149	3	3	6	6	2	3	3	3	3	3	3	3	3	3	3	2	0	3	3	2	3	3	3	3	3	3	2	3	2	1	2	2	2	3	2	2	1	1	2
11365	199505	0.4073	2	8	4	.	70.7198	64.7409	4	4	10	4	4	4	2	4	4	4	4	4	4	4	4	4	1	3	3	2	3	3	4	4	4	4	3	4	3	0	1	1	1	3	1	2	1	1	1
11366	199509	1.04	1	8	4	4	59.4653	69.7227	3	3.5	8	6	4	3	4	4	4	3	3	3	3	4	4	4	1	3	2	3	4	4	3	2	3	3	4	4	4	1	1	1	1	4	1	2	2	1	2
11367	199409	-0.1904	1	8	.	.	46.4804	29.2626	.	.	11	.	2	2	3	3	3	3	3	3	3	2	3	2	0	4	4	2	3	2	2	2	2	2	1	3	3	0	2	2	3	2	2	1	1	1	1
11368	199412	-0.2302	2	8	2	2	47.7017	.	1.5	2	11	4	2	2	3	3	3	2	2	3	2	2	3	2	0	2	2	3	3	3	2	3	3	3	2	3	3	0	2	2	2	3	2	3	2	2	3
11369	199508	0.2301	2	8	.	.	49.6839	52.4047	4	4	8	.	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	1	1	1	4	1	2	2	1	2
11370	199509	0.1192	1	6	2	3	48.6131	28.7726	2	2	2	2	1	1	3	3	3	3	2	2	3	3	4	3	0	1	1	2	3	3	3	2	2	3	2	3	3	0	2	2	.	4	2	2	2	2	2
11371	199504	0.4466	1	3	3	.	37.3986	44.3767	2	1.5	6	10	3	3	3	3	3	3	3	3	3	2	4	2	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	2	2	2	3	1	1
11372	199506	-0.4559	1	6	2	2	45.27	49.1027	2.5	2.5	6	11	3	4	2	4	3	3	3	4	3	3	4	3	1	2	2	1	4	2	3	2	3	3	3	4	4	0	4	2	4	4	1	2	1	1	2
11373	199500	.	1	.	.	.	.	58.1261	3.5	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11374	199507	-1.0067	1	8	2	2	57.4533	51.6712	3	3.5	8	11	3	3	3	4	4	4	4	4	4	4	3	3	1	3	4	.	.	.	.	.	.	.	.	.	.	.	2	1	1	4	1	2	2	2	1
11375	199508	-0.0996	2	5	4	.	52.4163	48.0218	1.5	1.5	11	8	4	4	4	4	4	4	4	3	4	4	4	4	1	1	1	3	3	2	3	3	2	3	3	3	3	0	1	1	1	4	1	2	2	1	1
11376	199311	-0.4204	1	5	1	4	49.8464	49.1025	1.5	1.5	11	2	2	2	4	4	4	3	3	2	3	4	4	4	0	2	1	1	4	3	3	2	2	3	3	3	3	0	2	2	4	2	2	3	3	4	2
11377	199400	.	1	2	.	.	.	49.4235	4	4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11378	199502	-0.2514	2	5	2	2	35.1126	37.8455	1	1.5	10	4	4	4	3	3	1	3	1	3	3	1	4	4	0	1	1	1	1	1	1	1	1	1	4	1	1	0	1	1	1	1	4	4	4	1	3
11379	199502	0.1037	1	6	.	.	49.9546	47.0716	2.5	2	8	.	3	3	3	4	4	2	3	3	3	3	3	2	0	3	3	.	.	.	.	.	.	.	.	.	.	.	2	1	1	2	2	2	4	1	1
11381	199502	0.3562	1	6	2	4	58.2575	55.9721	2.5	2.5	8	6	2	3	3	4	4	3	2	3	3	2	2	2	0	3	3	3	4	4	3	3	4	3	4	4	4	1	2	2	2	4	1	2	3	1	1
11382	199300	.	2	2	.	.	.	29.1296	3	2.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11383	199508	0.3078	1	8	.	.	58.8875	.	.	.	4	.	3	3	2	3	4	3	3	3	3	3	4	3	0	2	2	3	2	3	3	2	3	3	3	3	3	0	2	2	2	3	2	4	2	3	2
11384	199402	-0.1326	1	3	3	2	43.5537	46.8854	2.5	2.5	8	4	3	3	3	3	3	3	3	3	3	3	3	3	0	2	2	3	3	3	3	3	3	3	3	3	3	0	1	1	1	3	1	2	3	1	1
11385	199409	-1.2098	1	1	2	.	50.5465	48.258	2	3	11	8	3	3	3	3	3	3	3	3	3	3	3	3	0	3	2	3	3	2	2	2	3	3	3	3	3	0	2	2	.	3	1	2	2	2	2
11387	199501	-0.4484	2	8	.	.	41.1459	39.1707	2.5	2.5	6	.	3	3	2	3	3	3	3	3	3	3	3	3	0	1	1	1	1	1	1	1	1	1	1	4	4	.	2	3	3	1	3	3	1	2	2
11388	199412	0.1153	2	8	3	2	46.4694	48.8749	2.5	3	11	6	2	3	.	.	.	.	.	.	.	.	.	.	.	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	3	3	2	1	1	1	1
11390	199410	-0.1617	1	8	3	2	51.8831	49.4386	3.5	3.5	11	6	3	3	2	3	3	3	3	3	.	2	3	2	0	2	3	2	3	3	3	3	3	3	2	3	3	0	1	1	2	3	1	1	1	1	1
11391	199506	-0.1431	1	5	2	.	42.2333	60.4976	2.5	3	6	6	3	4	2	3	2	3	3	3	3	4	3	4	1	1	2	2	3	1	2	2	3	3	2	2	2	0	2	3	3	2	2	2	1	1	2
11392	199501	-0.0485	2	8	2	.	56.3947	55.8252	2.5	2.5	11	8	2	3	3	2	3	3	2	2	2	2	4	3	0	3	1	2	4	3	4	4	3	4	3	3	2	0	1	2	1	3	2	4	1	1	2
11393	199411	0.5755	2	8	3	4	50.6894	36.0204	1.5	1.5	4	4	1	3	4	4	4	3	1	4	4	2	3	2	0	2	2	4	4	4	3	1	4	3	3	4	4	0	2	2	1	4	1	2	4	2	1
11395	199304	-0.5137	1	8	2	2	27.4055	34.4657	.	.	2	2	1	1	1	3	1	1	1	1	2	3	4	4	0	2	2	.	.	.	.	.	.	.	.	.	.	.	1	1	1	3	2	3	3	1	1
11396	199503	0.3202	1	8	4	.	62.8185	64.2682	2.5	2.5	8	6	3	3	3	1	3	4	4	4	4	3	2	2	0	1	1	4	4	1	3	3	3	3	3	4	2	0	1	4	4	1	3	1	2	2	4
11397	199504	-0.6042	2	3	.	.	51.0387	61.4151	1	1.5	2	.	1	3	1	1	1	4	2	3	4	3	4	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	1	1	2	4	1	3	2	3	3
11398	199408	-0.078	1	8	.	.	50.9601	50.8361	3	3	8	.	2	3	4	4	4	3	2	3	3	2	4	2	0	3	2	4	4	4	3	3	3	3	3	4	2	1	1	1	2	3	1	4	4	3	1
11399	199503	-0.8794	1	8	2	2	60.8305	62.3793	2.5	3	11	4	4	3	4	4	4	4	4	4	4	3	3	3	0	2	1	2	3	3	4	4	4	4	3	3	2	0	3	3	3	3	1	3	4	1	2
11400	199504	0.8891	2	8	3	4	48.6769	50.6307	4	3.5	11	6	2	3	3	3	3	3	3	3	3	3	3	3	0	1	2	2	2	2	3	3	3	3	3	3	3	0	2	3	3	2	1	1	1	1	2
11401	199410	-0.2347	1	8	.	.	38.5232	.	1.5	1.5	2	.	3	2	3	3	3	2	3	3	3	3	3	3	0	2	2	3	3	3	3	3	3	3	2	3	3	0	2	2	2	2	2	3	2	1	3
11402	199410	0.7837	1	8	4	4	50.1493	37.9718	3	2.5	11	6	1	1	3	4	3	3	3	3	3	3	4	2	0	3	3	3	4	3	4	4	4	4	4	4	3	0	1	1	1	4	1	1	3	1	2
11403	199502	-0.0488	1	8	.	.	57.516	29.844	3	3	6	.	3	3	2	4	2	4	3	3	4	2	2	2	0	3	2	.	.	.	.	.	.	.	.	.	.	.	1	1	1	3	1	4	3	2	1
11404	199412	-0.6665	1	3	2	.	61.7726	62.9033	.	3.5	2	8	3	2	3	3	3	3	3	3	3	3	4	3	0	2	2	2	3	1	3	2	3	3	3	4	4	0	1	1	2	3	1	2	1	2	1
11405	199400	.	1	.	.	.	.	48.3902	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11406	199412	-0.6061	2	5	.	.	48.3115	49.3565	1	1.5	6	.	2	1	3	3	2	2	2	3	3	2	1	1	0	1	2	2	2	2	2	3	2	2	1	1	2	0	3	2	3	2	2	3	1	1	2
11407	199400	.	2	.	.	.	.	63.038	3.5	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11408	199505	0.3887	2	8	4	.	67.5034	62.1185	.	.	5	6	3	3	2	3	2	4	2	3	4	3	3	4	0	2	2	1	3	2	2	2	3	3	2	2	1	0	1	1	1	4	1	4	3	3	3
11409	199410	-1.3274	1	5	1	1	52.2303	41.2235	3	3	8	10	3	3	4	4	4	3	4	4	4	3	3	2	0	3	2	4	4	4	2	4	4	3	2	2	2	0	1	1	2	4	1	3	4	2	1
11410	199411	-0.0996	2	8	4	.	44.7869	49.663	2.5	2	8	8	1	1	2	3	3	2	2	2	2	1	3	2	0	2	2	.	3	3	3	2	2	3	2	3	2	0	2	2	1	3	1	2	1	1	2
11411	199500	.	1	.	.	.	.	44.7084	2.5	2.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11412	199503	0.914	2	8	5	4	64.4948	67.2154	4	4	8	10	2	2	4	4	4	3	1	4	4	2	4	2	0	4	3	3	4	3	4	2	4	4	4	4	3	0	1	1	1	4	1	1	1	1	2
11413	199506	0.0514	2	2	4	1	47.5142	40.8342	2.5	3	6	8	2	2	3	3	3	3	2	3	3	3	4	3	0	2	2	3	3	3	3	2	2	3	3	4	4	0	2	2	3	4	2	4	4	1	1
11414	199501	0.5367	2	8	3	2	51.3569	46.5033	3	3	11	6	2	2	3	3	3	3	2	3	3	3	3	2	0	2	1	2	3	3	2	2	2	2	2	3	2	0	2	2	3	3	2	2	4	3	2
11415	199401	0.9661	1	8	5	.	58.585	43.5568	2.5	2	11	4	3	3	4	4	4	4	3	3	3	3	3	2	0	3	3	2	3	4	3	2	3	3	1	3	1	0	2	2	3	3	2	3	2	1	2
11416	199503	-0.7751	1	5	2	.	51.3206	45.3727	2	1.5	11	4	3	3	3	3	3	3	2	3	3	3	3	2	0	4	4	2	3	3	2	2	3	3	3	2	3	1	2	2	2	2	2	2	2	3	2
11418	199502	0.0121	2	2	.	.	56.3542	50.0444	4	3.5	8	.	3	3	4	4	4	3	2	2	3	3	4	4	0	3	3	4	4	4	2	1	3	3	2	3	3	0	2	2	2	3	1	4	1	1	1
11419	199505	-0.3511	1	5	.	.	42.9163	41.083	.	.	11	.	2	1	2	3	.	3	2	3	3	4	3	3	0	4	4	4	4	4	3	2	3	3	3	4	3	0	1	1	1	3	1	4	3	2	2
11420	199410	1.2533	1	8	4	7	60.8751	58.4684	3	3	10	10	1	1	3	3	3	3	3	3	3	3	2	2	0	2	2	2	3	2	3	3	3	3	3	3	3	0	1	2	1	3	1	3	1	2	3
11421	199503	-0.4398	2	5	3	.	55.6764	39.599	3.5	3.5	8	10	3	3	1	3	2	3	3	3	3	4	4	3	1	2	2	2	4	2	4	3	3	3	3	3	2	0	1	2	3	3	1	2	2	2	1
11422	199312	-0.8192	2	6	2	1	46.996	46.9405	2	2	2	2	2	1	2	3	2	1	1	2	.	3	3	3	0	1	1	3	3	2	2	1	1	2	3	3	3	0	1	2	1	2	2	3	2	2	2
11423	199501	0.0789	1	3	.	.	49.9752	50.6053	.	.	11	.	3	3	4	4	4	3	3	3	4	3	3	4	0	2	1	3	4	3	2	3	2	2	1	3	2	0	2	2	1	3	2	3	1	1	2
11424	199405	-0.5357	1	8	.	.	31.1489	34.2273	2.5	2	6	.	3	3	4	4	4	4	4	4	4	3	3	3	1	1	1	4	4	4	4	4	4	4	3	2	2	0	1	1	1	3	1	2	1	1	2
11425	199506	1.3938	1	3	4	5	49.7362	49.0495	2	2	2	10	3	4	4	3	3	4	3	3	4	4	3	3	1	4	4	4	4	4	3	3	4	4	4	4	3	1	1	1	2	4	1	3	2	1	2
11426	199503	1.0269	2	8	4	4	63.3616	66.1445	3	3.5	10	8	4	4	4	4	4	4	4	4	4	4	4	4	0	3	3	3	4	4	3	3	4	4	3	4	4	1	1	1	1	4	1	1	1	1	1
11427	199506	1.0319	2	8	4	4	67.5134	76.3442	4	4	10	10	2	4	2	4	4	3	2	3	3	3	4	3	0	3	4	3	4	3	3	3	3	3	2	3	2	1	1	2	2	3	1	2	1	1	2
11428	199507	-0.2739	2	3	3	2	49.801	53.9578	4	4	10	10	3	3	2	2	1	4	3	3	4	1	2	1	0	3	3	3	3	3	4	3	4	4	3	3	3	1	1	2	2	4	1	2	3	1	2
11429	199509	-0.4677	1	8	2	2	50.0574	48.5119	1.5	2	7	8	3	3	3	4	3	2	2	3	2	3	3	2	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	1	3	2	3	4	2	1
11430	199501	0.2032	2	3	4	2	50.9311	47.9541	.	.	6	6	3	3	3	4	3	3	2	2	3	3	3	2	0	2	3	3	4	4	3	3	3	3	3	3	3	0	2	2	3	3	1	1	1	1	2
11431	199405	1.0361	1	8	4	2	48.9898	46.9334	3	3	6	6	3	2	4	3	3	4	3	2	3	3	4	2	0	3	1	3	3	3	2	2	3	3	3	3	3	0	1	1	2	3	1	3	2	1	2
11432	199503	0.2488	2	5	2	3	43.6301	34.527	3	3.5	10	6	2	2	3	3	3	3	2	2	3	2	3	2	0	3	3	2	2	2	2	3	3	3	2	2	2	0	2	2	2	3	1	2	2	2	2
11433	199509	0.7279	1	3	.	.	47.9318	42.8959	3	2.5	6	.	3	3	4	3	3	3	3	4	3	4	4	4	0	3	3	2	3	2	4	3	4	4	3	4	4	0	1	1	1	4	1	4	4	4	3
11435	199409	-0.2232	2	8	.	.	45.8966	46.8355	1	1.5	2	.	1	2	.	.	.	.	.	.	.	.	.	.	.	3	3	3	3	3	2	2	2	3	3	3	3	1	3	3	3	2	3	3	2	2	4
11436	199507	0.7584	1	8	4	2	54.631	53.3942	2	2.5	11	6	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	3	3	3	2	3	3	2	3	3	2	0	2	2	2	3	2	3	1	1	1
11437	199409	0.4466	2	8	3	.	39.1601	36.6306	1	1	11	5	2	2	3	3	3	3	3	2	3	3	3	3	0	2	2	3	3	3	3	3	2	3	3	3	3	0	1	1	1	3	2	2	1	2	1
11438	199506	0.4111	1	1	4	2	54.1975	55.7815	3.5	3	6	10	3	3	3	4	4	4	4	4	4	3	3	3	0	2	2	2	3	3	3	3	3	3	3	3	3	0	2	2	2	4	1	2	2	2	1
11439	199503	-1.43	2	1	2	.	30.0108	47.3323	1	1	11	11	1	1	3	1	1	1	1	1	1	1	4	4	0	1	1	2	2	1	2	1	1	1	2	2	1	0	3	3	3	3	2	3	2	2	1
11440	199501	0.3502	2	6	2	3	45.8971	39.3662	2.5	2.5	10	6	3	2	2	3	3	3	3	3	3	3	2	2	0	4	4	.	.	.	.	.	.	.	.	.	.	.	4	2	2	2	1	3	1	1	1
11441	199500	.	2	.	.	.	.	40.7597	3	2.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11442	199503	-0.0436	1	8	.	.	50.2464	49.0928	3	2.5	8	.	3	3	4	4	4	3	4	4	4	3	4	4	0	3	3	3	4	3	3	4	3	3	3	3	2	0	2	2	2	3	2	2	1	1	1
11443	199503	1.4186	1	8	4	5	47.2823	48.1322	3.5	3	6	8	3	3	4	4	4	3	3	3	3	3	4	3	0	2	2	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	2	1	1	1
11444	199503	1.2607	1	8	5	4	63.8371	71.4243	3.5	3	6	6	3	2	2	3	3	3	3	3	3	2	3	2	0	2	2	2	3	3	4	4	3	3	3	4	3	0	1	.	4	3	2	2	4	1	1
11445	199500	.	1	.	.	.	.	52.6345	3	2.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11446	199504	-0.8602	1	4	1	2	45.8067	47.1057	3.5	3.5	11	2	2	3	3	3	3	2	3	3	3	3	4	3	0	2	3	3	3	2	3	2	3	3	3	3	3	1	2	2	1	3	2	2	1	3	1
11448	199412	1.2522	2	8	4	4	51.0345	.	4	4	10	5	2	3	3	3	3	4	3	3	4	3	4	4	1	2	3	3	3	3	3	3	3	3	3	4	4	0	2	2	2	4	1	2	2	2	2
11450	199506	0.1172	1	8	2	2	49.0098	56.6188	2.5	3	7	3	2	2	3	3	4	3	3	2	3	1	3	2	0	3	2	1	4	3	3	3	2	3	1	3	1	0	2	1	1	4	1	2	3	1	2
11451	199400	.	2	.	.	.	.	50.2952	3	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11452	199507	-0.2125	1	8	2	2	46.9816	58.8438	2	2	2	4	4	3	3	3	4	4	4	4	4	4	3	3	1	3	2	4	4	4	3	4	4	4	4	4	4	1	1	1	1	2	1	3	2	2	2
11454	199505	0.5503	1	8	2	2	64.034	59.0919	3	3	10	10	2	2	2	3	3	3	2	3	3	2	3	3	0	2	2	3	3	3	3	2	2	2	2	3	2	0	2	2	3	3	2	2	1	1	1
11455	199400	.	1	.	.	.	.	63.9167	.	3.5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
11456	199503	-0.5576	2	6	1	2	40.6031	48.784	3	2.5	10	10	1	3	4	4	4	3	3	3	3	3	4	4	0	3	3	3	3	2	4	3	4	4	2	4	3	1	1	1	1	1	1	3	1	1	1
11457	199505	-0.1175	1	8	.	.	58.7185	50.9177	2	2.5	11	.	2	2	3	3	3	3	3	3	3	2	3	2	0	2	2	3	3	3	3	3	3	3	2	3	2	0	2	2	3	2	1	3	4	2	1
11459	199509	-0.1997	2	8	3	2	50.2799	50.6084	3	3	10	6	3	3	3	3	3	2	2	2	2	2	3	3	0	2	2	3	3	3	3	3	3	3	3	4	4	0	1	1	2	3	2	1	2	1	1
11460	199501	-0.0301	1	8	.	.	29.1953	36.1324	1	1.5	11	.	1	3	4	4	4	3	3	2	3	2	3	1	0	2	2	2	3	3	2	3	3	2	2	2	1	0	2	3	3	1	2	4	2	3	3
11461	199503	1.7355	1	8	7	3	59.9009	54.7551	3.5	2.5	6	8	2	3	3	3	3	3	3	3	3	3	3	3	0	2	3	2	3	3	3	3	3	3	3	3	3	0	2	2	2	3	2	1	1	1	1
11462	199412	-1.0635	1	5	1	.	53.468	54.0804	2.5	2	6	10	3	3	2	4	4	3	3	3	3	3	3	3	0	2	2	.	.	.	.	.	.	.	.	.	.	.	1	1	1	3	1	2	2	1	2
11463	199504	-0.7735	2	5	2	2	54.6438	60.7738	3.5	3.5	8	6	2	3	2	4	3	3	3	3	3	3	3	3	0	2	2	2	4	3	3	3	3	3	3	3	3	0	2	2	2	4	2	2	3	2	2
11464	199506	0.5117	2	3	4	.	54.9412	50.7037	3	3	6	10	2	3	3	3	3	3	3	3	3	2	4	2	0	3	3	4	4	4	4	4	4	4	4	4	4	1	2	1	2	4	1	2	1	1	2
11465	199501	-0.4601	2	4	.	.	50.0431	50.172	2.5	2	2	.	3	2	3	3	3	2	3	3	3	2	2	3	0	1	2	3	3	3	3	2	3	3	2	3	3	0	2	2	2	3	2	2	2	2	3
11466	199502	0.5718	2	8	5	2	68.7112	59.8192	4	4	8	8	2	2	3	4	4	4	4	4	4	3	4	4	0	3	3	3	3	3	4	4	4	4	4	4	4	0	1	2	1	4	1	2	1	1	1
11467	199502	0.1159	1	8	.	.	30.4209	50.7953	1.5	2	10	.	2	2	1	1	1	2	2	2	2	1	4	4	1	4	4	3	4	4	4	4	4	4	4	4	3	1	4	1	1	4	.	3	4	3	3
11468	199412	0.2529	2	8	3	3	46.9851	37.9832	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	2	3	2	2	2	2	2	2	2	2	0	4	3	3	2	3	2	1	1	1
11469	199505	1.171	2	8	5	4	56.1875	64.5079	3.5	4	10	8	3	3	3	3	3	3	2	3	3	3	4	2	0	3	3	4	4	4	3	3	3	3	3	3	1	0	1	1	2	4	1	2	1	1	1
11470	199409	-0.6871	1	8	1	2	53.2541	53.1418	.	3.5	4	11	4	3	3	4	4	3	3	4	4	3	3	2	0	3	1	2	3	1	3	2	3	3	3	2	3	0	1	2	2	4	1	4	2	2	1
11471	199410	-0.1235	2	8	.	.	60.2553	62.4096	3.5	3.5	10	.	2	3	3	4	4	2	3	3	3	2	3	2	0	3	3	3	4	3	3	3	3	3	3	3	3	0	2	1	1	3	1	2	2	2	2
11472	199508	1.2203	1	8	5	4	68.2263	65.454	4	3.5	8	10	2	3	3	4	4	4	3	3	3	3	3	2	0	2	2	3	3	3	4	4	4	4	3	3	2	0	1	1	1	3	1	2	1	1	1
11473	199503	0.5768	2	8	4	3	57.6955	56.8975	4	4	10	10	3	3	3	3	3	3	2	3	3	3	4	3	0	4	3	4	3	3	3	3	3	3	3	4	3	0	2	1	1	3	1	1	2	2	2
11474	199409	0.6251	1	8	5	2	52.3599	62.7434	4	4	8	8	3	3	.	.	.	.	.	.	.	.	.	.	.	4	3	2	3	3	4	3	3	4	2	2	2	0	2	1	2	2	1	2	1	1	2
11475	199408	-0.1996	1	8	2	2	59.2694	48.0142	2.5	2	11	4	2	3	3	3	3	3	3	3	3	3	4	3	0	2	2	3	3	3	3	2	3	3	3	3	3	0	2	2	2	3	2	1	1	1	1
11477	199504	0.4106	2	8	3	2	32.3008	31.8869	2	1.5	10	4	3	3	3	3	3	3	3	3	3	3	3	2	1	3	3	.	.	.	.	.	.	.	.	.	.	.	2	2	2	3	1	4	1	4	1
11478	199502	0.1861	1	8	4	4	59.6386	57.244	.	.	10	7	2	3	2	3	3	3	3	2	3	3	3	3	0	2	3	3	3	3	4	4	4	3	2	2	2	1	1	2	1	3	1	1	1	1	1
11479	199410	1.3586	1	8	4	5	55.0186	61.922	3	2.5	8	6	3	3	3	4	4	3	3	3	3	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	1	2	2	1	3	2	1	1	1	2
11480	199506	1.2626	2	8	5	4	73.8152	68.6994	4	4	11	8	4	4	3	4	4	3	3	3	3	4	4	4	1	3	3	.	.	.	.	.	.	.	.	.	.	.	1	1	1	4	1	1	1	1	1
11481	199506	0.4671	2	2	2	5	60.121	65.7417	4	4	10	10	4	4	3	3	3	3	3	3	3	3	3	3	0	3	4	3	3	3	3	3	3	3	3	3	3	0	2	2	2	3	1	1	1	1	1
11482	199501	-0.0103	1	8	2	.	48.6067	49.4602	2.5	3	4	6	4	3	3	3	3	2	3	3	3	3	3	2	0	2	2	3	3	3	2	3	3	2	3	3	2	0	2	3	2	2	2	2	2	2	3
11483	199502	-0.2477	2	3	2	2	37.4536	46.3347	2	1.5	2	3	2	3	3	4	3	3	3	2	3	2	3	2	0	2	2	2	2	2	3	3	2	.	3	3	2	0	2	2	2	3	2	3	3	2	3
11484	199412	0.7154	2	8	5	4	61.5408	62.2398	4	4	8	6	2	3	2	3	3	2	3	3	3	2	3	2	0	3	3	2	3	3	3	3	3	3	3	4	3	1	2	2	3	3	2	1	1	1	1
11485	199411	-1.2803	2	8	2	.	52.6849	57.1533	4	4	10	10	2	3	3	3	3	3	2	3	3	3	3	3	0	3	3	3	3	3	3	2	3	3	3	3	3	0	2	2	2	3	2	1	1	1	1
11486	199309	-0.3065	1	8	.	.	35.7794	33.9032	1.5	1	2	.	1	1	4	4	3	3	2	3	.	1	2	2	0	1	1	3	3	3	3	3	3	3	2	3	3	0	2	3	2	2	2	3	3	2	1
11487	199411	0.6725	1	8	4	4	56.2033	49.5314	3	3	11	6	2	2	2	3	2	3	2	2	3	2	3	2	0	1	1	2	3	2	3	3	2	3	3	3	4	0	2	2	1	3	2	3	3	2	2
11488	199509	1.461	2	8	5	4	54.3191	53.8778	.	.	8	8	3	3	4	4	3	3	3	3	3	3	3	3	0	2	2	2	3	3	2	2	3	3	2	3	3	0	1	2	1	4	1	3	1	1	1
